# t  x  y  vx  vy  r  v  Ekin  Epot  Etot (energiad per 1 kg)
# vfactor =   1.00 ; V1 (m/s) =   7.2086E+03
   4.269000E+03   9.557630E+05  -6.178304E+06   7.123905E+03   1.102050E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.270000E+03   9.628862E+05  -6.177198E+06   7.122629E+03   1.110263E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.271000E+03   9.700082E+05  -6.176084E+06   7.121344E+03   1.118475E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.272000E+03   9.771289E+05  -6.174962E+06   7.120050E+03   1.126686E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598226E+07
   4.273000E+03   9.842483E+05  -6.173830E+06   7.118746E+03   1.134895E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.274000E+03   9.913664E+05  -6.172692E+06   7.117433E+03   1.143102E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.275000E+03   9.984831E+05  -6.171544E+06   7.116110E+03   1.151308E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.276000E+03   1.005599E+06  -6.170389E+06   7.114778E+03   1.159513E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.277000E+03   1.012713E+06  -6.169226E+06   7.113436E+03   1.167716E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.278000E+03   1.019825E+06  -6.168054E+06   7.112085E+03   1.175917E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.279000E+03   1.026937E+06  -6.166874E+06   7.110724E+03   1.184117E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.280000E+03   1.034047E+06  -6.165686E+06   7.109354E+03   1.192315E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.281000E+03   1.041156E+06  -6.164489E+06   7.107975E+03   1.200512E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.282000E+03   1.048263E+06  -6.163284E+06   7.106585E+03   1.208707E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.283000E+03   1.055369E+06  -6.162072E+06   7.105187E+03   1.216901E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.284000E+03   1.062473E+06  -6.160850E+06   7.103779E+03   1.225092E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.285000E+03   1.069576E+06  -6.159622E+06   7.102362E+03   1.233283E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.286000E+03   1.076678E+06  -6.158384E+06   7.100935E+03   1.241471E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.287000E+03   1.083778E+06  -6.157138E+06   7.099499E+03   1.249658E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.288000E+03   1.090877E+06  -6.155884E+06   7.098053E+03   1.257843E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.289000E+03   1.097974E+06  -6.154622E+06   7.096598E+03   1.266027E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.290000E+03   1.105070E+06  -6.153352E+06   7.095134E+03   1.274209E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.291000E+03   1.112165E+06  -6.152074E+06   7.093660E+03   1.282389E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.292000E+03   1.119258E+06  -6.150788E+06   7.092176E+03   1.290568E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.293000E+03   1.126349E+06  -6.149493E+06   7.090684E+03   1.298744E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.294000E+03   1.133439E+06  -6.148190E+06   7.089181E+03   1.306919E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.295000E+03   1.140527E+06  -6.146879E+06   7.087669E+03   1.315093E+03   6.251794E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.296000E+03   1.147614E+06  -6.145560E+06   7.086148E+03   1.323264E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.297000E+03   1.154699E+06  -6.144232E+06   7.084618E+03   1.331434E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.298000E+03   1.161783E+06  -6.142897E+06   7.083078E+03   1.339602E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.299000E+03   1.168866E+06  -6.141554E+06   7.081529E+03   1.347768E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196453E+07  -2.598226E+07
   4.300000E+03   1.175946E+06  -6.140202E+06   7.079970E+03   1.355933E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.301000E+03   1.183025E+06  -6.138842E+06   7.078402E+03   1.364096E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.302000E+03   1.190103E+06  -6.137474E+06   7.076824E+03   1.372256E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196453E+07  -2.598227E+07
   4.303000E+03   1.197179E+06  -6.136097E+06   7.075237E+03   1.380416E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.304000E+03   1.204254E+06  -6.134712E+06   7.073641E+03   1.388573E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.305000E+03   1.211326E+06  -6.133320E+06   7.072035E+03   1.396728E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.306000E+03   1.218398E+06  -6.131919E+06   7.070420E+03   1.404882E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.307000E+03   1.225467E+06  -6.130510E+06   7.068795E+03   1.413033E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.308000E+03   1.232535E+06  -6.129093E+06   7.067162E+03   1.421183E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.309000E+03   1.239602E+06  -6.127668E+06   7.065518E+03   1.429331E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.310000E+03   1.246666E+06  -6.126234E+06   7.063865E+03   1.437477E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.311000E+03   1.253729E+06  -6.124792E+06   7.062203E+03   1.445621E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.312000E+03   1.260791E+06  -6.123343E+06   7.060532E+03   1.453763E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.313000E+03   1.267850E+06  -6.121885E+06   7.058851E+03   1.461903E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.314000E+03   1.274908E+06  -6.120419E+06   7.057160E+03   1.470041E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.315000E+03   1.281965E+06  -6.118945E+06   7.055460E+03   1.478178E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.316000E+03   1.289019E+06  -6.117463E+06   7.053751E+03   1.486312E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.317000E+03   1.296072E+06  -6.115972E+06   7.052033E+03   1.494444E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.318000E+03   1.303123E+06  -6.114474E+06   7.050305E+03   1.502575E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.319000E+03   1.310173E+06  -6.112968E+06   7.048568E+03   1.510703E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.320000E+03   1.317220E+06  -6.111452E+06   7.046821E+03   1.518829E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.321000E+03   1.324266E+06  -6.109930E+06   7.045065E+03   1.526954E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.322000E+03   1.331311E+06  -6.108398E+06   7.043300E+03   1.535076E+03   6.251794E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.323000E+03   1.338353E+06  -6.106860E+06   7.041525E+03   1.543196E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.324000E+03   1.345394E+06  -6.105312E+06   7.039741E+03   1.551315E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.325000E+03   1.352432E+06  -6.103756E+06   7.037948E+03   1.559431E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.326000E+03   1.359470E+06  -6.102193E+06   7.036145E+03   1.567545E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.327000E+03   1.366505E+06  -6.100622E+06   7.034333E+03   1.575657E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.328000E+03   1.373538E+06  -6.099042E+06   7.032512E+03   1.583767E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.329000E+03   1.380570E+06  -6.097454E+06   7.030681E+03   1.591875E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.330000E+03   1.387600E+06  -6.095858E+06   7.028840E+03   1.599980E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.331000E+03   1.394627E+06  -6.094254E+06   7.026991E+03   1.608084E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.332000E+03   1.401653E+06  -6.092642E+06   7.025132E+03   1.616185E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.333000E+03   1.408678E+06  -6.091022E+06   7.023264E+03   1.624285E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.334000E+03   1.415700E+06  -6.089394E+06   7.021386E+03   1.632382E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.335000E+03   1.422720E+06  -6.087757E+06   7.019500E+03   1.640477E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.336000E+03   1.429739E+06  -6.086112E+06   7.017604E+03   1.648569E+03   6.251794E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.337000E+03   1.436756E+06  -6.084460E+06   7.015698E+03   1.656660E+03   6.251794E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.338000E+03   1.443770E+06  -6.082800E+06   7.013783E+03   1.664748E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.339000E+03   1.450783E+06  -6.081130E+06   7.011858E+03   1.672835E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.340000E+03   1.457794E+06  -6.079454E+06   7.009925E+03   1.680919E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.341000E+03   1.464803E+06  -6.077768E+06   7.007982E+03   1.689000E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.342000E+03   1.471810E+06  -6.076076E+06   7.006030E+03   1.697080E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.343000E+03   1.471810E+06  -6.076076E+06   7.006030E+03   1.697080E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.344000E+03   1.478815E+06  -6.074374E+06   7.004068E+03   1.705157E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.345000E+03   1.485818E+06  -6.072666E+06   7.002098E+03   1.713232E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.346000E+03   1.492819E+06  -6.070948E+06   7.000118E+03   1.721304E+03   6.251794E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.347000E+03   1.499818E+06  -6.069222E+06   6.998128E+03   1.729375E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.348000E+03   1.506816E+06  -6.067489E+06   6.996130E+03   1.737443E+03   6.251793E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.349000E+03   1.513811E+06  -6.065748E+06   6.994122E+03   1.745509E+03   6.251793E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.350000E+03   1.520804E+06  -6.063998E+06   6.992105E+03   1.753572E+03   6.251793E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.351000E+03   1.527795E+06  -6.062240E+06   6.990079E+03   1.761633E+03   6.251793E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.352000E+03   1.534784E+06  -6.060475E+06   6.988042E+03   1.769692E+03   6.251794E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.353000E+03   1.541771E+06  -6.058702E+06   6.985997E+03   1.777748E+03   6.251794E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.354000E+03   1.548756E+06  -6.056920E+06   6.983942E+03   1.785802E+03   6.251794E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.355000E+03   1.555739E+06  -6.055130E+06   6.981878E+03   1.793854E+03   6.251793E+06   7.208644E+03   2.598227E+07  -5.196454E+07  -2.598227E+07
   4.356000E+03   1.562720E+06  -6.053332E+06   6.979805E+03   1.801903E+03   6.251793E+06   7.208643E+03   2.598227E+07  -5.196454E+07  -2.598228E+07
   4.357000E+03   1.569698E+06  -6.051526E+06   6.977723E+03   1.809950E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196455E+07  -2.598228E+07
   4.358000E+03   1.576675E+06  -6.049712E+06   6.975631E+03   1.817995E+03   6.251793E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.359000E+03   1.583650E+06  -6.047890E+06   6.973530E+03   1.826037E+03   6.251793E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.360000E+03   1.590622E+06  -6.046060E+06   6.971419E+03   1.834076E+03   6.251793E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.361000E+03   1.597593E+06  -6.044222E+06   6.969300E+03   1.842114E+03   6.251793E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.362000E+03   1.604561E+06  -6.042376E+06   6.967171E+03   1.850148E+03   6.251793E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.363000E+03   1.611527E+06  -6.040522E+06   6.965033E+03   1.858181E+03   6.251794E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.364000E+03   1.618491E+06  -6.038660E+06   6.962886E+03   1.866210E+03   6.251794E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.365000E+03   1.625453E+06  -6.036790E+06   6.960729E+03   1.874238E+03   6.251794E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.366000E+03   1.632412E+06  -6.034911E+06   6.958564E+03   1.882263E+03   6.251794E+06   7.208642E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.367000E+03   1.639370E+06  -6.033024E+06   6.956389E+03   1.890285E+03   6.251794E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.368000E+03   1.646325E+06  -6.031130E+06   6.954205E+03   1.898305E+03   6.251793E+06   7.208643E+03   2.598226E+07  -5.196454E+07  -2.598228E+07
   4.369000E+03   1.653278E+06  -6.029228E+06   6.952012E+03   1.906322E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196455E+07  -2.598228E+07
   4.370000E+03   1.660229E+06  -6.027317E+06   6.949809E+03   1.914337E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196455E+07  -2.598228E+07
   4.371000E+03   1.667178E+06  -6.025398E+06   6.947597E+03   1.922349E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196455E+07  -2.598228E+07
   4.372000E+03   1.674124E+06  -6.023472E+06   6.945376E+03   1.930359E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196455E+07  -2.598228E+07
   4.373000E+03   1.681069E+06  -6.021538E+06   6.943146E+03   1.938366E+03   6.251792E+06   7.208643E+03   2.598226E+07  -5.196455E+07  -2.598228E+07
   4.374000E+03   1.688011E+06  -6.019595E+06   6.940906E+03   1.946370E+03   6.251792E+06   7.208643E+03   2.598226E+07  -5.196455E+07  -2.598229E+07
   4.375000E+03   1.694950E+06  -6.017644E+06   6.938657E+03   1.954372E+03   6.251792E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598229E+07
   4.376000E+03   1.701888E+06  -6.015686E+06   6.936398E+03   1.962372E+03   6.251792E+06   7.208643E+03   2.598226E+07  -5.196455E+07  -2.598229E+07
   4.377000E+03   1.708823E+06  -6.013720E+06   6.934131E+03   1.970368E+03   6.251792E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598229E+07
   4.378000E+03   1.715756E+06  -6.011745E+06   6.931855E+03   1.978362E+03   6.251792E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598229E+07
   4.379000E+03   1.722687E+06  -6.009762E+06   6.929569E+03   1.986354E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.380000E+03   1.729615E+06  -6.007772E+06   6.927274E+03   1.994343E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.381000E+03   1.736541E+06  -6.005774E+06   6.924970E+03   2.002329E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.382000E+03   1.743465E+06  -6.003767E+06   6.922657E+03   2.010312E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.383000E+03   1.750387E+06  -6.001752E+06   6.920334E+03   2.018293E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.384000E+03   1.757306E+06  -5.999730E+06   6.918002E+03   2.026271E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.385000E+03   1.764223E+06  -5.997700E+06   6.915661E+03   2.034247E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.386000E+03   1.771137E+06  -5.995662E+06   6.913311E+03   2.042220E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.387000E+03   1.778049E+06  -5.993616E+06   6.910952E+03   2.050190E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.388000E+03   1.784959E+06  -5.991562E+06   6.908583E+03   2.058157E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.389000E+03   1.791866E+06  -5.989500E+06   6.906205E+03   2.066122E+03   6.251791E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.390000E+03   1.798772E+06  -5.987430E+06   6.903818E+03   2.074083E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.391000E+03   1.805674E+06  -5.985352E+06   6.901422E+03   2.082042E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.392000E+03   1.812574E+06  -5.983266E+06   6.899017E+03   2.089999E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.393000E+03   1.819472E+06  -5.981172E+06   6.896603E+03   2.097952E+03   6.251792E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.394000E+03   1.826368E+06  -5.979070E+06   6.894179E+03   2.105903E+03   6.251791E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.395000E+03   1.833260E+06  -5.976960E+06   6.891746E+03   2.113851E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.396000E+03   1.840151E+06  -5.974842E+06   6.889304E+03   2.121796E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598230E+07
   4.397000E+03   1.847039E+06  -5.972716E+06   6.886853E+03   2.129739E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.398000E+03   1.853925E+06  -5.970582E+06   6.884393E+03   2.137678E+03   6.251791E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.399000E+03   1.860808E+06  -5.968440E+06   6.881923E+03   2.145615E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.400000E+03   1.867688E+06  -5.966291E+06   6.879445E+03   2.153549E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.401000E+03   1.874567E+06  -5.964134E+06   6.876957E+03   2.161479E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.402000E+03   1.881442E+06  -5.961968E+06   6.874460E+03   2.169407E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.403000E+03   1.888316E+06  -5.959794E+06   6.871954E+03   2.177333E+03   6.251790E+06   7.208643E+03   2.598226E+07  -5.196456E+07  -2.598230E+07
   4.404000E+03   1.895186E+06  -5.957613E+06   6.869439E+03   2.185255E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598230E+07
   4.405000E+03   1.902055E+06  -5.955424E+06   6.866915E+03   2.193175E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.406000E+03   1.908920E+06  -5.953227E+06   6.864381E+03   2.201091E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.407000E+03   1.915783E+06  -5.951022E+06   6.861839E+03   2.209005E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.408000E+03   1.922644E+06  -5.948809E+06   6.859287E+03   2.216915E+03   6.251791E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.409000E+03   1.929502E+06  -5.946588E+06   6.856727E+03   2.224823E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598230E+07
   4.410000E+03   1.936358E+06  -5.944359E+06   6.854157E+03   2.232728E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598230E+07
   4.411000E+03   1.943210E+06  -5.942122E+06   6.851578E+03   2.240629E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598230E+07
   4.412000E+03   1.950061E+06  -5.939878E+06   6.848990E+03   2.248528E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.413000E+03   1.956908E+06  -5.937626E+06   6.846393E+03   2.256424E+03   6.251791E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.414000E+03   1.963754E+06  -5.935365E+06   6.843786E+03   2.264317E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598230E+07
   4.415000E+03   1.970596E+06  -5.933096E+06   6.841171E+03   2.272206E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.416000E+03   1.977436E+06  -5.930820E+06   6.838546E+03   2.280093E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.417000E+03   1.984273E+06  -5.928536E+06   6.835913E+03   2.287977E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196456E+07  -2.598230E+07
   4.418000E+03   1.991108E+06  -5.926244E+06   6.833270E+03   2.295857E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.419000E+03   1.997940E+06  -5.923944E+06   6.830618E+03   2.303735E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.420000E+03   2.004769E+06  -5.921637E+06   6.827958E+03   2.311610E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.421000E+03   2.011596E+06  -5.919322E+06   6.825288E+03   2.319481E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.422000E+03   2.018420E+06  -5.916998E+06   6.822608E+03   2.327350E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.423000E+03   2.025241E+06  -5.914666E+06   6.819920E+03   2.335215E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.424000E+03   2.032060E+06  -5.912328E+06   6.817223E+03   2.343077E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.425000E+03   2.038875E+06  -5.909980E+06   6.814517E+03   2.350936E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.426000E+03   2.045688E+06  -5.907626E+06   6.811802E+03   2.358792E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196457E+07  -2.598230E+07
   4.427000E+03   2.052499E+06  -5.905263E+06   6.809078E+03   2.366645E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.428000E+03   2.059307E+06  -5.902892E+06   6.806344E+03   2.374494E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.429000E+03   2.066112E+06  -5.900514E+06   6.803602E+03   2.382341E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.430000E+03   2.072914E+06  -5.898128E+06   6.800850E+03   2.390184E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.431000E+03   2.079714E+06  -5.895734E+06   6.798089E+03   2.398024E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.432000E+03   2.086510E+06  -5.893332E+06   6.795320E+03   2.405861E+03   6.251790E+06   7.208644E+03   2.598227E+07  -5.196456E+07  -2.598229E+07
   4.433000E+03   2.093304E+06  -5.890922E+06   6.792541E+03   2.413695E+03   6.251790E+06   7.208643E+03   2.598227E+07  -5.196457E+07  -2.598230E+07
