# t  x  y  vx  vy  r  v  Ekin  Epot  Etot (energiad per 1 kg)
# vfactor =   1.20 ; V1 (m/s) =   7.2086E+03
   9.535000E+03  -1.062506E+07  -8.613116E+06   3.782868E+03  -2.023331E+03   1.367763E+07   4.289984E+03   9.201981E+06  -2.375203E+07  -1.455005E+07
   9.536000E+03  -1.062128E+07  -8.615139E+06   3.784217E+03  -2.022238E+03   1.367597E+07   4.290658E+03   9.204872E+06  -2.375492E+07  -1.455005E+07
   9.537000E+03  -1.061749E+07  -8.617161E+06   3.785566E+03  -2.021143E+03   1.367430E+07   4.291332E+03   9.207765E+06  -2.375782E+07  -1.455005E+07
   9.538000E+03  -1.061370E+07  -8.619182E+06   3.786915E+03  -2.020048E+03   1.367264E+07   4.292006E+03   9.210659E+06  -2.376071E+07  -1.455005E+07
   9.539000E+03  -1.060992E+07  -8.621202E+06   3.788264E+03  -2.018952E+03   1.367097E+07   4.292682E+03   9.213558E+06  -2.376361E+07  -1.455005E+07
   9.540000E+03  -1.060613E+07  -8.623220E+06   3.789614E+03  -2.017855E+03   1.366930E+07   4.293357E+03   9.216457E+06  -2.376650E+07  -1.455005E+07
   9.541000E+03  -1.060234E+07  -8.625237E+06   3.790963E+03  -2.016758E+03   1.366764E+07   4.294032E+03   9.219356E+06  -2.376940E+07  -1.455005E+07
   9.542000E+03  -1.059854E+07  -8.627253E+06   3.792312E+03  -2.015661E+03   1.366597E+07   4.294708E+03   9.222258E+06  -2.377231E+07  -1.455005E+07
   9.543000E+03  -1.059475E+07  -8.629268E+06   3.793661E+03  -2.014562E+03   1.366430E+07   4.295384E+03   9.225163E+06  -2.377521E+07  -1.455005E+07
   9.544000E+03  -1.059096E+07  -8.631282E+06   3.795010E+03  -2.013463E+03   1.366263E+07   4.296060E+03   9.228066E+06  -2.377812E+07  -1.455005E+07
   9.545000E+03  -1.058716E+07  -8.633295E+06   3.796359E+03  -2.012363E+03   1.366096E+07   4.296737E+03   9.230974E+06  -2.378102E+07  -1.455005E+07
   9.546000E+03  -1.058336E+07  -8.635307E+06   3.797708E+03  -2.011263E+03   1.365929E+07   4.297414E+03   9.233884E+06  -2.378393E+07  -1.455005E+07
   9.547000E+03  -1.057957E+07  -8.637318E+06   3.799057E+03  -2.010161E+03   1.365762E+07   4.298091E+03   9.236792E+06  -2.378684E+07  -1.455005E+07
   9.548000E+03  -1.057577E+07  -8.639328E+06   3.800406E+03  -2.009060E+03   1.365594E+07   4.298769E+03   9.239706E+06  -2.378975E+07  -1.455005E+07
   9.549000E+03  -1.057197E+07  -8.641337E+06   3.801756E+03  -2.007957E+03   1.365427E+07   4.299446E+03   9.242619E+06  -2.379267E+07  -1.455005E+07
   9.550000E+03  -1.056816E+07  -8.643344E+06   3.803105E+03  -2.006854E+03   1.365260E+07   4.300125E+03   9.245535E+06  -2.379558E+07  -1.455005E+07
   9.551000E+03  -1.056436E+07  -8.645350E+06   3.804454E+03  -2.005750E+03   1.365093E+07   4.300803E+03   9.248452E+06  -2.379850E+07  -1.455005E+07
   9.552000E+03  -1.056056E+07  -8.647355E+06   3.805803E+03  -2.004646E+03   1.364925E+07   4.301481E+03   9.251371E+06  -2.380142E+07  -1.455005E+07
   9.553000E+03  -1.055675E+07  -8.649359E+06   3.807152E+03  -2.003541E+03   1.364758E+07   4.302160E+03   9.254291E+06  -2.380434E+07  -1.455005E+07
   9.554000E+03  -1.055294E+07  -8.651362E+06   3.808501E+03  -2.002435E+03   1.364590E+07   4.302839E+03   9.257213E+06  -2.380726E+07  -1.455005E+07
   9.555000E+03  -1.054913E+07  -8.653364E+06   3.809850E+03  -2.001329E+03   1.364422E+07   4.303519E+03   9.260138E+06  -2.381019E+07  -1.455005E+07
   9.556000E+03  -1.054532E+07  -8.655365E+06   3.811199E+03  -2.000222E+03   1.364255E+07   4.304199E+03   9.263063E+06  -2.381311E+07  -1.455005E+07
   9.557000E+03  -1.054151E+07  -8.657365E+06   3.812549E+03  -1.999114E+03   1.364087E+07   4.304879E+03   9.265991E+06  -2.381604E+07  -1.455005E+07
   9.558000E+03  -1.053770E+07  -8.659364E+06   3.813898E+03  -1.998005E+03   1.363919E+07   4.305560E+03   9.268922E+06  -2.381897E+07  -1.455005E+07
   9.559000E+03  -1.053388E+07  -8.661361E+06   3.815247E+03  -1.996896E+03   1.363752E+07   4.306240E+03   9.271852E+06  -2.382190E+07  -1.455005E+07
   9.560000E+03  -1.053006E+07  -8.663357E+06   3.816596E+03  -1.995787E+03   1.363584E+07   4.306921E+03   9.274786E+06  -2.382484E+07  -1.455005E+07
   9.561000E+03  -1.052625E+07  -8.665352E+06   3.817946E+03  -1.994676E+03   1.363416E+07   4.307603E+03   9.277722E+06  -2.382777E+07  -1.455005E+07
   9.562000E+03  -1.052243E+07  -8.667346E+06   3.819295E+03  -1.993565E+03   1.363248E+07   4.308285E+03   9.280658E+06  -2.383071E+07  -1.455005E+07
   9.563000E+03  -1.051861E+07  -8.669339E+06   3.820645E+03  -1.992453E+03   1.363080E+07   4.308967E+03   9.283597E+06  -2.383365E+07  -1.455005E+07
   9.564000E+03  -1.051479E+07  -8.671331E+06   3.821994E+03  -1.991341E+03   1.362911E+07   4.309649E+03   9.286539E+06  -2.383659E+07  -1.455005E+07
   9.565000E+03  -1.051096E+07  -8.673322E+06   3.823343E+03  -1.990228E+03   1.362743E+07   4.310332E+03   9.289481E+06  -2.383953E+07  -1.455005E+07
   9.566000E+03  -1.050714E+07  -8.675312E+06   3.824693E+03  -1.989114E+03   1.362575E+07   4.311015E+03   9.292426E+06  -2.384247E+07  -1.455005E+07
   9.567000E+03  -1.050332E+07  -8.677301E+06   3.826042E+03  -1.988000E+03   1.362407E+07   4.311698E+03   9.295371E+06  -2.384542E+07  -1.455005E+07
   9.568000E+03  -1.049949E+07  -8.679288E+06   3.827391E+03  -1.986885E+03   1.362238E+07   4.312382E+03   9.298319E+06  -2.384836E+07  -1.455004E+07
   9.569000E+03  -1.049566E+07  -8.681274E+06   3.828741E+03  -1.985769E+03   1.362070E+07   4.313065E+03   9.301267E+06  -2.385132E+07  -1.455005E+07
   9.570000E+03  -1.049183E+07  -8.683259E+06   3.830090E+03  -1.984653E+03   1.361901E+07   4.313750E+03   9.304217E+06  -2.385427E+07  -1.455005E+07
   9.571000E+03  -1.048800E+07  -8.685243E+06   3.831439E+03  -1.983536E+03   1.361733E+07   4.314434E+03   9.307171E+06  -2.385722E+07  -1.455005E+07
   9.572000E+03  -1.048417E+07  -8.687226E+06   3.832789E+03  -1.982418E+03   1.361564E+07   4.315119E+03   9.310124E+06  -2.386017E+07  -1.455005E+07
   9.573000E+03  -1.048034E+07  -8.689208E+06   3.834138E+03  -1.981299E+03   1.361396E+07   4.315804E+03   9.313083E+06  -2.386313E+07  -1.455004E+07
   9.574000E+03  -1.047650E+07  -8.691189E+06   3.835488E+03  -1.980180E+03   1.361227E+07   4.316489E+03   9.316040E+06  -2.386609E+07  -1.455005E+07
   9.575000E+03  -1.047266E+07  -8.693169E+06   3.836837E+03  -1.979060E+03   1.361058E+07   4.317175E+03   9.318999E+06  -2.386904E+07  -1.455004E+07
   9.576000E+03  -1.046883E+07  -8.695148E+06   3.838186E+03  -1.977940E+03   1.360889E+07   4.317860E+03   9.321959E+06  -2.387201E+07  -1.455005E+07
   9.577000E+03  -1.046499E+07  -8.697125E+06   3.839536E+03  -1.976819E+03   1.360720E+07   4.318547E+03   9.324924E+06  -2.387497E+07  -1.455005E+07
   9.578000E+03  -1.046115E+07  -8.699101E+06   3.840885E+03  -1.975697E+03   1.360551E+07   4.319233E+03   9.327889E+06  -2.387794E+07  -1.455005E+07
   9.579000E+03  -1.045731E+07  -8.701076E+06   3.842234E+03  -1.974575E+03   1.360382E+07   4.319920E+03   9.330854E+06  -2.388090E+07  -1.455005E+07
   9.580000E+03  -1.045346E+07  -8.703050E+06   3.843584E+03  -1.973451E+03   1.360213E+07   4.320607E+03   9.333822E+06  -2.388387E+07  -1.455005E+07
   9.581000E+03  -1.044962E+07  -8.705023E+06   3.844933E+03  -1.972328E+03   1.360044E+07   4.321295E+03   9.336795E+06  -2.388684E+07  -1.455005E+07
   9.582000E+03  -1.044577E+07  -8.706995E+06   3.846282E+03  -1.971203E+03   1.359875E+07   4.321982E+03   9.339766E+06  -2.388982E+07  -1.455005E+07
   9.583000E+03  -1.044193E+07  -8.708966E+06   3.847632E+03  -1.970078E+03   1.359706E+07   4.322670E+03   9.342740E+06  -2.389279E+07  -1.455005E+07
   9.584000E+03  -1.043808E+07  -8.710936E+06   3.848981E+03  -1.968952E+03   1.359536E+07   4.323358E+03   9.345714E+06  -2.389576E+07  -1.455005E+07
   9.585000E+03  -1.043808E+07  -8.710936E+06   3.848981E+03  -1.968952E+03   1.359536E+07   4.323358E+03   9.345714E+06  -2.389576E+07  -1.455005E+07
   9.586000E+03  -1.043423E+07  -8.712904E+06   3.850331E+03  -1.967826E+03   1.359367E+07   4.324047E+03   9.348693E+06  -2.389874E+07  -1.455005E+07
   9.587000E+03  -1.043038E+07  -8.714871E+06   3.851680E+03  -1.966698E+03   1.359197E+07   4.324736E+03   9.351670E+06  -2.390172E+07  -1.455005E+07
   9.588000E+03  -1.042652E+07  -8.716837E+06   3.853029E+03  -1.965571E+03   1.359028E+07   4.325425E+03   9.354652E+06  -2.390470E+07  -1.455005E+07
   9.589000E+03  -1.042267E+07  -8.718802E+06   3.854379E+03  -1.964442E+03   1.358858E+07   4.326115E+03   9.357634E+06  -2.390769E+07  -1.455005E+07
   9.590000E+03  -1.041882E+07  -8.720766E+06   3.855728E+03  -1.963313E+03   1.358689E+07   4.326805E+03   9.360619E+06  -2.391067E+07  -1.455005E+07
   9.591000E+03  -1.041496E+07  -8.722729E+06   3.857078E+03  -1.962183E+03   1.358519E+07   4.327495E+03   9.363607E+06  -2.391366E+07  -1.455005E+07
   9.592000E+03  -1.041110E+07  -8.724691E+06   3.858427E+03  -1.961052E+03   1.358349E+07   4.328186E+03   9.366595E+06  -2.391664E+07  -1.455005E+07
   9.593000E+03  -1.040724E+07  -8.726651E+06   3.859777E+03  -1.959921E+03   1.358179E+07   4.328876E+03   9.369586E+06  -2.391964E+07  -1.455005E+07
   9.594000E+03  -1.040338E+07  -8.728610E+06   3.861127E+03  -1.958789E+03   1.358010E+07   4.329567E+03   9.372577E+06  -2.392263E+07  -1.455005E+07
   9.595000E+03  -1.039952E+07  -8.730568E+06   3.862476E+03  -1.957657E+03   1.357840E+07   4.330259E+03   9.375571E+06  -2.392562E+07  -1.455005E+07
   9.596000E+03  -1.039566E+07  -8.732525E+06   3.863826E+03  -1.956523E+03   1.357670E+07   4.330951E+03   9.378567E+06  -2.392862E+07  -1.455005E+07
   9.597000E+03  -1.039179E+07  -8.734481E+06   3.865176E+03  -1.955389E+03   1.357500E+07   4.331643E+03   9.381566E+06  -2.393161E+07  -1.455005E+07
   9.598000E+03  -1.038793E+07  -8.736436E+06   3.866525E+03  -1.954255E+03   1.357330E+07   4.332335E+03   9.384563E+06  -2.393461E+07  -1.455005E+07
   9.599000E+03  -1.038406E+07  -8.738390E+06   3.867875E+03  -1.953119E+03   1.357159E+07   4.333028E+03   9.387565E+06  -2.393761E+07  -1.455005E+07
   9.600000E+03  -1.038019E+07  -8.740343E+06   3.869224E+03  -1.951983E+03   1.356989E+07   4.333721E+03   9.390568E+06  -2.394062E+07  -1.455005E+07
   9.601000E+03  -1.037632E+07  -8.742294E+06   3.870574E+03  -1.950847E+03   1.356819E+07   4.334414E+03   9.393573E+06  -2.394362E+07  -1.455005E+07
   9.602000E+03  -1.037245E+07  -8.744244E+06   3.871924E+03  -1.949709E+03   1.356648E+07   4.335107E+03   9.396578E+06  -2.394663E+07  -1.455005E+07
   9.603000E+03  -1.036858E+07  -8.746193E+06   3.873273E+03  -1.948571E+03   1.356478E+07   4.335802E+03   9.399588E+06  -2.394964E+07  -1.455005E+07
   9.604000E+03  -1.036470E+07  -8.748141E+06   3.874623E+03  -1.947432E+03   1.356308E+07   4.336496E+03   9.402597E+06  -2.395265E+07  -1.455005E+07
   9.605000E+03  -1.036083E+07  -8.750088E+06   3.875972E+03  -1.946293E+03   1.356137E+07   4.337190E+03   9.405608E+06  -2.395566E+07  -1.455005E+07
   9.606000E+03  -1.035695E+07  -8.752034E+06   3.877322E+03  -1.945153E+03   1.355967E+07   4.337885E+03   9.408622E+06  -2.395867E+07  -1.455005E+07
   9.607000E+03  -1.035307E+07  -8.753979E+06   3.878672E+03  -1.944012E+03   1.355796E+07   4.338580E+03   9.411639E+06  -2.396169E+07  -1.455005E+07
   9.608000E+03  -1.034919E+07  -8.755922E+06   3.880021E+03  -1.942871E+03   1.355625E+07   4.339275E+03   9.414655E+06  -2.396470E+07  -1.455005E+07
   9.609000E+03  -1.034531E+07  -8.757864E+06   3.881371E+03  -1.941729E+03   1.355454E+07   4.339971E+03   9.417675E+06  -2.396772E+07  -1.455005E+07
   9.610000E+03  -1.034143E+07  -8.759805E+06   3.882720E+03  -1.940586E+03   1.355284E+07   4.340667E+03   9.420695E+06  -2.397074E+07  -1.455005E+07
   9.611000E+03  -1.033755E+07  -8.761745E+06   3.884070E+03  -1.939442E+03   1.355113E+07   4.341363E+03   9.423718E+06  -2.397377E+07  -1.455005E+07
   9.612000E+03  -1.033366E+07  -8.763684E+06   3.885420E+03  -1.938298E+03   1.354942E+07   4.342060E+03   9.426743E+06  -2.397679E+07  -1.455005E+07
   9.613000E+03  -1.032978E+07  -8.765622E+06   3.886769E+03  -1.937153E+03   1.354771E+07   4.342757E+03   9.429768E+06  -2.397982E+07  -1.455005E+07
   9.614000E+03  -1.032589E+07  -8.767559E+06   3.888119E+03  -1.936007E+03   1.354600E+07   4.343454E+03   9.432797E+06  -2.398284E+07  -1.455004E+07
   9.615000E+03  -1.032200E+07  -8.769494E+06   3.889469E+03  -1.934861E+03   1.354429E+07   4.344151E+03   9.435826E+06  -2.398587E+07  -1.455005E+07
   9.616000E+03  -1.031811E+07  -8.771428E+06   3.890818E+03  -1.933714E+03   1.354258E+07   4.344849E+03   9.438857E+06  -2.398890E+07  -1.455005E+07
   9.617000E+03  -1.031422E+07  -8.773361E+06   3.892168E+03  -1.932567E+03   1.354086E+07   4.345547E+03   9.441891E+06  -2.399194E+07  -1.455005E+07
   9.618000E+03  -1.031422E+07  -8.773361E+06   3.892168E+03  -1.932567E+03   1.354086E+07   4.345547E+03   9.441891E+06  -2.399194E+07  -1.455005E+07
   9.619000E+03  -1.031033E+07  -8.775293E+06   3.893517E+03  -1.931418E+03   1.353915E+07   4.346246E+03   9.444928E+06  -2.399497E+07  -1.455004E+07
   9.620000E+03  -1.030643E+07  -8.777224E+06   3.894867E+03  -1.930269E+03   1.353744E+07   4.346945E+03   9.447965E+06  -2.399801E+07  -1.455004E+07
   9.621000E+03  -1.030254E+07  -8.779154E+06   3.896217E+03  -1.929120E+03   1.353572E+07   4.347644E+03   9.451002E+06  -2.400105E+07  -1.455005E+07
   9.622000E+03  -1.029864E+07  -8.781083E+06   3.897566E+03  -1.927969E+03   1.353401E+07   4.348343E+03   9.454045E+06  -2.400409E+07  -1.455004E+07
   9.623000E+03  -1.029474E+07  -8.783010E+06   3.898916E+03  -1.926818E+03   1.353229E+07   4.349042E+03   9.457085E+06  -2.400713E+07  -1.455005E+07
   9.624000E+03  -1.029084E+07  -8.784936E+06   3.900265E+03  -1.925666E+03   1.353058E+07   4.349743E+03   9.460131E+06  -2.401018E+07  -1.455004E+07
   9.625000E+03  -1.028694E+07  -8.786861E+06   3.901615E+03  -1.924514E+03   1.352886E+07   4.350443E+03   9.463177E+06  -2.401322E+07  -1.455005E+07
   9.626000E+03  -1.028304E+07  -8.788785E+06   3.902965E+03  -1.923361E+03   1.352714E+07   4.351143E+03   9.466223E+06  -2.401627E+07  -1.455005E+07
   9.627000E+03  -1.027914E+07  -8.790708E+06   3.904314E+03  -1.922207E+03   1.352543E+07   4.351844E+03   9.469274E+06  -2.401932E+07  -1.455005E+07
   9.628000E+03  -1.027523E+07  -8.792630E+06   3.905664E+03  -1.921052E+03   1.352371E+07   4.352545E+03   9.472326E+06  -2.402237E+07  -1.455005E+07
   9.629000E+03  -1.027132E+07  -8.794550E+06   3.907013E+03  -1.919897E+03   1.352199E+07   4.353247E+03   9.475380E+06  -2.402543E+07  -1.455005E+07
   9.630000E+03  -1.026742E+07  -8.796469E+06   3.908363E+03  -1.918741E+03   1.352027E+07   4.353949E+03   9.478435E+06  -2.402848E+07  -1.455005E+07
   9.631000E+03  -1.026351E+07  -8.798387E+06   3.909713E+03  -1.917584E+03   1.351855E+07   4.354651E+03   9.481492E+06  -2.403154E+07  -1.455005E+07
   9.632000E+03  -1.025960E+07  -8.800304E+06   3.911062E+03  -1.916427E+03   1.351683E+07   4.355353E+03   9.484550E+06  -2.403460E+07  -1.455005E+07
   9.633000E+03  -1.025568E+07  -8.802220E+06   3.912412E+03  -1.915269E+03   1.351511E+07   4.356056E+03   9.487613E+06  -2.403766E+07  -1.455005E+07
   9.634000E+03  -1.025177E+07  -8.804135E+06   3.913761E+03  -1.914110E+03   1.351339E+07   4.356759E+03   9.490674E+06  -2.404072E+07  -1.455005E+07
   9.635000E+03  -1.024786E+07  -8.806049E+06   3.915111E+03  -1.912951E+03   1.351166E+07   4.357462E+03   9.493737E+06  -2.404378E+07  -1.455005E+07
   9.636000E+03  -1.024394E+07  -8.807961E+06   3.916461E+03  -1.911791E+03   1.350994E+07   4.358166E+03   9.496803E+06  -2.404685E+07  -1.455005E+07
   9.637000E+03  -1.024002E+07  -8.809872E+06   3.917810E+03  -1.910630E+03   1.350822E+07   4.358870E+03   9.499872E+06  -2.404992E+07  -1.455005E+07
   9.638000E+03  -1.023611E+07  -8.811782E+06   3.919160E+03  -1.909469E+03   1.350649E+07   4.359574E+03   9.502942E+06  -2.405299E+07  -1.455005E+07
   9.639000E+03  -1.023219E+07  -8.813691E+06   3.920510E+03  -1.908306E+03   1.350477E+07   4.360278E+03   9.506014E+06  -2.405606E+07  -1.455005E+07
   9.640000E+03  -1.022827E+07  -8.815599E+06   3.921859E+03  -1.907144E+03   1.350304E+07   4.360983E+03   9.509088E+06  -2.405914E+07  -1.455005E+07
   9.641000E+03  -1.022434E+07  -8.817506E+06   3.923209E+03  -1.905980E+03   1.350132E+07   4.361688E+03   9.512163E+06  -2.406221E+07  -1.455005E+07
   9.642000E+03  -1.022042E+07  -8.819411E+06   3.924558E+03  -1.904816E+03   1.349959E+07   4.362394E+03   9.515241E+06  -2.406529E+07  -1.455005E+07
   9.643000E+03  -1.021649E+07  -8.821315E+06   3.925908E+03  -1.903651E+03   1.349786E+07   4.363100E+03   9.518319E+06  -2.406837E+07  -1.455005E+07
   9.644000E+03  -1.021257E+07  -8.823218E+06   3.927258E+03  -1.902485E+03   1.349614E+07   4.363806E+03   9.521400E+06  -2.407145E+07  -1.455005E+07
   9.645000E+03  -1.020864E+07  -8.825120E+06   3.928607E+03  -1.901319E+03   1.349441E+07   4.364512E+03   9.524483E+06  -2.407453E+07  -1.455005E+07
   9.646000E+03  -1.020471E+07  -8.827021E+06   3.929957E+03  -1.900151E+03   1.349268E+07   4.365219E+03   9.527567E+06  -2.407762E+07  -1.455005E+07
   9.647000E+03  -1.020078E+07  -8.828921E+06   3.931306E+03  -1.898984E+03   1.349095E+07   4.365926E+03   9.530654E+06  -2.408070E+07  -1.455005E+07
   9.648000E+03  -1.019685E+07  -8.830819E+06   3.932656E+03  -1.897815E+03   1.348922E+07   4.366633E+03   9.533743E+06  -2.408379E+07  -1.455005E+07
   9.649000E+03  -1.019291E+07  -8.832716E+06   3.934006E+03  -1.896646E+03   1.348749E+07   4.367341E+03   9.536833E+06  -2.408688E+07  -1.455005E+07
   9.650000E+03  -1.018898E+07  -8.834612E+06   3.935355E+03  -1.895476E+03   1.348576E+07   4.368049E+03   9.539925E+06  -2.408997E+07  -1.455005E+07
   9.651000E+03  -1.018504E+07  -8.836507E+06   3.936705E+03  -1.894306E+03   1.348403E+07   4.368757E+03   9.543020E+06  -2.409307E+07  -1.455005E+07
   9.652000E+03  -1.018111E+07  -8.838401E+06   3.938054E+03  -1.893134E+03   1.348229E+07   4.369466E+03   9.546116E+06  -2.409616E+07  -1.455005E+07
   9.653000E+03  -1.017717E+07  -8.840294E+06   3.939404E+03  -1.891962E+03   1.348056E+07   4.370175E+03   9.549214E+06  -2.409926E+07  -1.455005E+07
   9.654000E+03  -1.017323E+07  -8.842185E+06   3.940754E+03  -1.890790E+03   1.347883E+07   4.370884E+03   9.552313E+06  -2.410236E+07  -1.455005E+07
   9.655000E+03  -1.016929E+07  -8.844075E+06   3.942103E+03  -1.889616E+03   1.347709E+07   4.371593E+03   9.555414E+06  -2.410546E+07  -1.455005E+07
   9.656000E+03  -1.016534E+07  -8.845964E+06   3.943453E+03  -1.888442E+03   1.347536E+07   4.372303E+03   9.558518E+06  -2.410857E+07  -1.455005E+07
   9.657000E+03  -1.016140E+07  -8.847852E+06   3.944802E+03  -1.887267E+03   1.347362E+07   4.373013E+03   9.561622E+06  -2.411167E+07  -1.455005E+07
   9.658000E+03  -1.015745E+07  -8.849739E+06   3.946152E+03  -1.886092E+03   1.347189E+07   4.373724E+03   9.564729E+06  -2.411478E+07  -1.455005E+07
   9.659000E+03  -1.015351E+07  -8.851625E+06   3.947502E+03  -1.884916E+03   1.347015E+07   4.374435E+03   9.567839E+06  -2.411789E+07  -1.455005E+07
   9.660000E+03  -1.014956E+07  -8.853509E+06   3.948851E+03  -1.883739E+03   1.346841E+07   4.375146E+03   9.570949E+06  -2.412100E+07  -1.455005E+07
   9.661000E+03  -1.014561E+07  -8.855392E+06   3.950201E+03  -1.882561E+03   1.346668E+07   4.375857E+03   9.574062E+06  -2.412411E+07  -1.455005E+07
   9.662000E+03  -1.014166E+07  -8.857274E+06   3.951551E+03  -1.881383E+03   1.346494E+07   4.376569E+03   9.577177E+06  -2.412722E+07  -1.455005E+07
   9.663000E+03  -1.013771E+07  -8.859155E+06   3.952900E+03  -1.880204E+03   1.346320E+07   4.377281E+03   9.580293E+06  -2.413034E+07  -1.455005E+07
   9.664000E+03  -1.013375E+07  -8.861035E+06   3.954250E+03  -1.879024E+03   1.346146E+07   4.377993E+03   9.583410E+06  -2.413346E+07  -1.455005E+07
   9.665000E+03  -1.012980E+07  -8.862913E+06   3.955599E+03  -1.877844E+03   1.345972E+07   4.378706E+03   9.586531E+06  -2.413658E+07  -1.455005E+07
   9.666000E+03  -1.012584E+07  -8.864790E+06   3.956949E+03  -1.876662E+03   1.345798E+07   4.379418E+03   9.589653E+06  -2.413970E+07  -1.455005E+07
   9.667000E+03  -1.012188E+07  -8.866666E+06   3.958299E+03  -1.875480E+03   1.345624E+07   4.380132E+03   9.592777E+06  -2.414283E+07  -1.455005E+07
   9.668000E+03  -1.011792E+07  -8.868541E+06   3.959648E+03  -1.874298E+03   1.345449E+07   4.380845E+03   9.595902E+06  -2.414595E+07  -1.455005E+07
   9.669000E+03  -1.011396E+07  -8.870415E+06   3.960998E+03  -1.873115E+03   1.345275E+07   4.381559E+03   9.599030E+06  -2.414908E+07  -1.455005E+07
   9.670000E+03  -1.011000E+07  -8.872288E+06   3.962347E+03  -1.871931E+03   1.345101E+07   4.382273E+03   9.602160E+06  -2.415221E+07  -1.455005E+07
   9.671000E+03  -1.010604E+07  -8.874159E+06   3.963697E+03  -1.870746E+03   1.344926E+07   4.382988E+03   9.605291E+06  -2.415534E+07  -1.455005E+07
   9.672000E+03  -1.010208E+07  -8.876029E+06   3.965047E+03  -1.869560E+03   1.344752E+07   4.383703E+03   9.608427E+06  -2.415847E+07  -1.455005E+07
   9.673000E+03  -1.009811E+07  -8.877898E+06   3.966396E+03  -1.868374E+03   1.344578E+07   4.384418E+03   9.611560E+06  -2.416161E+07  -1.455005E+07
   9.674000E+03  -1.009414E+07  -8.879766E+06   3.967746E+03  -1.867187E+03   1.344403E+07   4.385133E+03   9.614697E+06  -2.416475E+07  -1.455005E+07
   9.675000E+03  -1.009017E+07  -8.881633E+06   3.969095E+03  -1.866000E+03   1.344228E+07   4.385849E+03   9.617836E+06  -2.416788E+07  -1.455005E+07
   9.676000E+03  -1.008620E+07  -8.883498E+06   3.970445E+03  -1.864812E+03   1.344054E+07   4.386565E+03   9.620978E+06  -2.417103E+07  -1.455005E+07
   9.677000E+03  -1.008223E+07  -8.885362E+06   3.971795E+03  -1.863623E+03   1.343879E+07   4.387282E+03   9.624121E+06  -2.417417E+07  -1.455004E+07
   9.678000E+03  -1.007826E+07  -8.887225E+06   3.973144E+03  -1.862433E+03   1.343704E+07   4.387999E+03   9.627266E+06  -2.417731E+07  -1.455004E+07
   9.679000E+03  -1.007429E+07  -8.889087E+06   3.974494E+03  -1.861243E+03   1.343529E+07   4.388716E+03   9.630413E+06  -2.418046E+07  -1.455004E+07
   9.680000E+03  -1.007031E+07  -8.890948E+06   3.975844E+03  -1.860051E+03   1.343354E+07   4.389433E+03   9.633561E+06  -2.418361E+07  -1.455004E+07
   9.681000E+03  -1.006634E+07  -8.892807E+06   3.977193E+03  -1.858859E+03   1.343180E+07   4.390151E+03   9.636712E+06  -2.418676E+07  -1.455004E+07
   9.682000E+03  -1.006236E+07  -8.894665E+06   3.978543E+03  -1.857667E+03   1.343004E+07   4.390869E+03   9.639864E+06  -2.418991E+07  -1.455005E+07
   9.683000E+03  -1.005838E+07  -8.896522E+06   3.979892E+03  -1.856474E+03   1.342829E+07   4.391587E+03   9.643020E+06  -2.419306E+07  -1.455004E+07
   9.684000E+03  -1.005440E+07  -8.898378E+06   3.981242E+03  -1.855280E+03   1.342654E+07   4.392306E+03   9.646175E+06  -2.419622E+07  -1.455004E+07
   9.685000E+03  -1.005042E+07  -8.900233E+06   3.982592E+03  -1.854085E+03   1.342479E+07   4.393025E+03   9.649334E+06  -2.419938E+07  -1.455004E+07
   9.686000E+03  -1.005042E+07  -8.900233E+06   3.982592E+03  -1.854085E+03   1.342479E+07   4.393025E+03   9.649334E+06  -2.419938E+07  -1.455004E+07
   9.687000E+03  -1.004643E+07  -8.902086E+06   3.983941E+03  -1.852890E+03   1.342304E+07   4.393744E+03   9.652494E+06  -2.420254E+07  -1.455004E+07
   9.688000E+03  -1.004245E+07  -8.903938E+06   3.985291E+03  -1.851693E+03   1.342128E+07   4.394464E+03   9.655656E+06  -2.420570E+07  -1.455004E+07
   9.689000E+03  -1.003846E+07  -8.905789E+06   3.986640E+03  -1.850497E+03   1.341953E+07   4.395184E+03   9.658819E+06  -2.420886E+07  -1.455004E+07
   9.690000E+03  -1.003447E+07  -8.907639E+06   3.987990E+03  -1.849299E+03   1.341778E+07   4.395903E+03   9.661983E+06  -2.421203E+07  -1.455004E+07
   9.691000E+03  -1.003048E+07  -8.909488E+06   3.989339E+03  -1.848101E+03   1.341602E+07   4.396624E+03   9.665151E+06  -2.421520E+07  -1.455004E+07
   9.692000E+03  -1.002650E+07  -8.911336E+06   3.990688E+03  -1.846902E+03   1.341427E+07   4.397345E+03   9.668320E+06  -2.421836E+07  -1.455004E+07
   9.693000E+03  -1.002250E+07  -8.913182E+06   3.992038E+03  -1.845702E+03   1.341251E+07   4.398065E+03   9.671490E+06  -2.422154E+07  -1.455005E+07
   9.694000E+03  -1.001851E+07  -8.915027E+06   3.993387E+03  -1.844502E+03   1.341075E+07   4.398787E+03   9.674662E+06  -2.422471E+07  -1.455005E+07
   9.695000E+03  -1.001452E+07  -8.916871E+06   3.994736E+03  -1.843300E+03   1.340900E+07   4.399508E+03   9.677837E+06  -2.422788E+07  -1.455004E+07
